"DemandID","Demand","f(d)","D_f(d)","T_ij","Supply","Coeff.","Std. Err.","t-value","P>|t|","R^2"
"442",7793,0.0022227296682117243,17.32173230437398,5.9254463149623895,56751,0.07889873424198432,0.0048255123645719765,16.350333038465365,0,0.5588850701113812
"443",43620,0.0036155478576639527,157.71019755130158,59.128289994770654,56751,0.10067973409862753,0.0029886860341975996,33.68695572121478,0,0.8432172108623699
"444",19980,0.0009558085348702996,19.097054526708558,14.446976038886845,56751,0.06322631081215063,0.0032782336736306,19.286700432836547,0,0.6380645077424143
"445",49396,0.0021315171865796292,105.2884229482873,152.8852678611123,56751,0.06801033570124558,0.0015447928146616636,44.025538606703726,0,0.9018261293580087
"446",16062,0.003355742331454764,53.89993332782643,108.82759507509454,56751,0.15160858154377518,0.004960656039676841,30.56220393656877,0,0.8157282987479989
"447",12177,0.0018009984899334532,21.930758611919654,87.36820103538284,56751,0.1351805078011899,0.00015387948132555284,878.4829961520163,0,0.9997266638888779
"448",30790,0.005698569902429584,175.4589672958068,102.30932653285505,56751,0.17152825509423617,0.002681498546412226,63.96731235366002,0,0.9509623584827468
"449",40748,0.005376971059847487,219.10081674666543,115.3877976673629,56751,0.13653754033980006,0.0025244601238034203,54.08583762221956,0,0.9327227971022148
"45",14158,0.0021499708385501466,30.439287132193012,105.96422159037945,56751,0.10571955854453113,0.0012481206415402557,84.70299667031134,0,0.9714308834377376
"450",30879,0.005399887474509444,166.74312532537726,106.53180565182956,56751,0.18120576584453782,0.004427224546625142,40.9298791909415,0,0.8881381367758145
"451",53766,0.003208982362746923,172.53414571545125,86.61141078629407,56751,0.09650397134035772,0.0023251663128240336,41.50411555857641,0,0.8908766468088122
"452",48808,0.003093672490700425,150.9959669261062,78.43401779940929,56751,0.16281600502386293,0.0025451042443348625,63.972234295029146,0,0.9509695340193377
"453",14449,0.000934527248180279,13.502984208956848,19.722953445564396,56751,0.09559472937982708,0.0011949666684720034,79.99782077776568,0,0.968081813804298
"454",26551,0.00035295667065556843,9.371352562575993,5.491538941665999,56751,0.06995180216419455,0.0013714843015058965,51.00444976831826,0,0.9249765479578447
"455",6818,0.00005760510661212797,0.3927516168814884,0.7344537185233471,56751,0.02069621996182233,0.002210379246932279,9.363198641385187,0,0.2935334611876609
"456",27126,0.0009282635610337843,25.18007735660243,35.36934745926788,56751,0.06973298626960903,0.0017458275691035138,39.942653847205,0,0.8831940997268575
"457",19100,0.0015046488715348726,28.73879344631602,17.61810165552445,56751,0.09661650004744156,0.001129933830664837,85.50633446437637,0,0.9719501923871993
"458",6265,0.0012387192393000827,7.760576034215026,4.570791482717997,56751,0.04330908043269208,0.002942404726076285,14.718940616454558,0,0.5066026536602523
"459",7669,0.0001534742651668357,1.1769941395644625,1.1160768023822394,56751,0.08253265776295676,0.003877855049029025,21.283069304929818,0,0.6822140979561813
"46",14742,0.0023914788778727977,35.25518161760084,22.994069142028923,56751,0.008439714907911738,0.001470919569249976,5.737713389872949,0.00000003302928486270673,0.13496708786257128
"460",13074,0.001961079092505185,25.639148055412793,37.19734598907972,56751,0.09723533621978615,0.0012392680957556362,78.46190550116397,0,0.9668617822670966
"461",12704,0.00027825900043683985,3.5350023415496112,4.003427532225189,56751,0.09131899157629668,0.0023711453632540686,38.512607869377526,0,0.8754589841754203
"462",9549,0.0031772209809703003,30.339283147285393,19.731748708754722,56751,0.13512782315724003,0.006410772149565309,21.0782445553618,0,0.6780063341471959
"463",11886,0.0008905686991661549,10.585299558288916,14.058110355079988,56751,0.1500379436531853,0.0014703267111381413,102.04394881532477,0,0.980139246453635
"464",12946,0.0011943947692842811,15.462634683154306,20.646512419278036,56751,0.13972590833348808,0.003939331181766695,35.469449479194175,0,0.8563728763491169
"465",27918,0.0011096660027479722,30.97965546471788,41.13741511682436,56751,0.11406447389463364,0.0034350606839027493,33.20595599057631,0,0.8393770586497908
"466",5309,0.000002142801524171246,0.011376133291825134,0.021645721676652827,56751,0.09816570271616179,0.0039649667295357195,24.758266440146542,0,0.7439232617181295
"467",3325,0.00004345640621431708,0.14449255066260416,0.19845481708300683,56751,0.09778664827250837,0.0037145327840759457,26.325423399603803,0,0.76660012816762
"468",12093,0.0034031301933755867,41.154053428490954,32.617587847253226,56751,0.10909194132004432,0.0016817169996339275,64.86938131908711,0,0.952252036464773
"469",23443,0.0037610676161487656,88.17070812537546,77.25358247588018,56751,0.22697948779948215,0.002110960886265106,107.52425081692246,0,0.9820768200444582
"47",11108,0.0006262138993512196,6.95598399399334,17.365049390098026,56751,0.06036000430755051,0.003246990495171759,18.589522943570426,0,0.6208924981910711
"470",21720,0.005976289902999044,129.80501669313927,95.08709381775915,56751,0.09686820538402248,0.001969654764865225,49.180296523005524,0,0.9197627583598134
"471",16421,0.003343780861548792,54.90822552749272,42.98747848451912,56751,0.12332368940271442,0.004712998054892632,26.16671765325477,0,0.764429295352621
"472",4926,0.0017499773982100912,8.620388663582906,8.493059076513738,56751,0.05209370646448507,0.0021395577087172904,24.347885664517243,0,0.7375032697479187
"473",20969,0.0032418870715485385,67.9791300033013,42.56492857335088,56751,0.1245788172281226,0.006529534678054432,19.07927951540379,0,0.633055543922288
"474",13854,0.00004369310177951565,0.6053242320534097,0.8017428182481595,56751,0.11288280377204973,0.0032832046753895117,34.38189663233761,0,0.8485408398711378
"475",18733,0.00026302189155999586,4.927189094593401,20.896973008224247,56751,0.07414804014135173,0.00234617790116886,31.60375865121369,0,0.8255906551458121
"476",14557,0.0022440156951573057,32.66613647440491,16.282618183597354,56751,0.1036018028944545,0.0032023844164269706,32.35145735877869,0,0.8322223421834847
"477",108,0.00021776736919455967,0.02351887587301245,0.018278888535674484,56751,0.5230639981643723,0.009864629871169728,53.02418894530185,0,0.9301917321895927
"478",27610,0.00251241301685593,69.36772339539219,69.03148754825058,56751,0.10415168349507636,0.0010894270958011106,95.60225176746535,0,0.9774350629468722
"479",52003,0.0017250852198396182,89.7096066873197,88.33522716425591,56751,0.12166537109976913,0.0022658657935836638,53.69487082787228,0,0.931806557639695
"48",4968,0.0010900668268480729,5.41545199578123,11.749925113712322,56751,0.08854029111407917,0.001295130823526131,68.3639749017932,0,0.9568033059557807
"480",12086,0.00004906778037951602,0.5930331936668309,1.1771986436511719,56751,0.10200643505967318,0.008960381470161913,11.384162091687145,0,0.3805034388671499
"481",1811,0.000046965713550980145,0.0850549072408251,0.2639847660131509,56751,0.12080311521291374,0.0005034126729060541,239.96836336191677,0,0.9963492166606458
"482",599,0.00008816025163238941,0.05280799072780121,0.12542659774968948,56751,0.6682249851730477,0.04879940580662787,13.693301672994762,0,0.47052307972253293
"483",18313,0.0006578295557369421,12.04683265421062,17.400731821320242,56751,0.07494607545350784,0.002851522710015868,26.28282608104874,0,0.7660201217735756
"484",18439,0.0036199719605491767,66.7486629805663,96.0706322732222,56751,0.09506707479968661,0.0030824330933643973,30.841569604329454,0,0.8184481488274903
"485",22380,0.0007412645344299857,16.5895002805431,71.17229892813758,56751,0.08468946389346828,0.0018094867952782008,46.803029518901596,0,0.9121391093357666
"486",1959,0.0001998735946045437,0.39155237183030117,0.5991149989922432,56751,0.0005804509175555501,0.00011205108673581848,5.180234609630091,0.0000005164543102065267,0.11282969168936152
"487",4118,0.00015203045693478669,0.626061421657451,2.1975417739160052,56751,0.12722922291358968,0.0005337076729850505,238.38747193194925,0,0.9963008147160037
"488",15203,0.0012223846230982722,18.583913424963026,16.023562580422347,56751,0.11832832373400334,0.0024591778443992475,48.11702577895897,0,0.9164769310785419
"489",12839,0.0009663908353224841,12.407491934705375,10.88290978456285,56751,0.1357578154200958,0.0037980863346850236,35.74374131001797,0,0.8582575118965561
"49",276,0.0006628718973151611,0.18295264365898425,0.2925878556994531,56751,0.2331482386955816,0.012170116342254523,19.157437130333193,0,0.6349527688604825
"490",4789,0.00003402639506621141,0.16295240597208646,0.4480228537379046,56751,0.12255314348736299,0.008414360592014688,14.564760108292381,0,0.5013379233642197
"491",8752,0.0018963881944786777,16.597189478077382,22.272307334278914,56751,0.12284508362327269,0.001595400581147066,76.99952292542676,0,0.965634767949828
"492",19759,0.0016557461197963686,32.71588758105643,43.463241664847885,56751,0.1339325477132489,0.0014635307797213701,91.51331121218183,0,0.9754242122494008
"493",20824,0.002827706865921483,58.88416777594897,78.80899970869146,56751,0.14307923574876374,0.0013363710344689074,107.0655020636731,0,0.9819256803832241
"494",21891,0.00010991895629585141,2.4062358722724797,2.5199496647945927,56751,0.1020753890600589,0.0028520169201075767,35.79059729288306,0,0.8585759466759666
"495",22807,0.0004423271707118115,10.08815578242427,8.13392847749896,56751,0.0868833458698736,0.002857667027877359,30.40359321862964,0,0.8141588874506662
"496",13996,0.00035906101822943346,5.025418011139154,5.1752639909501195,56751,0.08760218235793733,0.0030486428932578703,28.734812644561018,0,0.7964674971572909
"497",19813,0.0001881827762763707,3.7284653463637314,3.7153662903382734,56751,0.055942822893537344,0.0013273865821531617,42.14508692922913,0,0.8938208971602138
