"Source","Target","Scale"
110000,450600,0.45138718367999975
110000,450700,0.5248178503200001
110000,450800,0.4538383084800001
110000,450900,0.7104549042000003
110000,451000,0.46306072224000006
110000,451100,0.32606027388000003
110000,451200,0.4528784066399999
110000,451300,0.2659880170799999
110000,451400,0.37701681984000013
110000,460100,10.355816553480004
110000,460200,16.37298704088
110000,460300,0.01842801192000001
110000,460400,0.7830845974800005
110000,469001,0.1645779254400001
110000,469002,1.5766892254799998
110000,469005,1.073027460599999
110000,469006,1.6682877190799994
110000,469007,0.3230168058000002
110000,469021,0.13881263868000007
110000,469022,0.05652431747999992
110000,469023,0.8268319328399998
110000,469024,0.24169778567999994
110000,469025,0.05113328472000001
110000,469026,0.14603567435999998
110000,469027,0.35778156516000015
110000,469028,2.7313110867600017
110000,469029,0.2518563747599999
110000,469030,0.045344308679999994
110000,500000,40.95442251287999
110000,510100,61.45045163424001
110000,510300,0.8294350330800002
110000,510400,0.31586596704000014
110000,510500,1.6651103417999997
110000,510600,1.8077199721200006
110000,510700,5.505864768719995
110000,510800,2.4158354684400014
110000,510900,1.0219764783600005
110000,511000,0.7677851068800007
110000,511100,1.7574103925999995
110000,511300,2.5663219956000005
110000,511400,1.2900729189600006
110000,511500,1.9762015856400001
110000,511600,0.8854414527599994
110000,511700,2.673007844040003
110000,511800,0.4837962654000002
110000,511900,2.2713092452799994
110000,512000,0.7135056201600001
110000,513200,0.6409331550000004
110000,513300,0.27814894236000015
110000,513400,1.3749961345199995
110000,520100,13.142957936760004
110000,520200,0.7162378829999995
110000,520300,3.2554383861600003
110000,520400,1.1970825084000012
110000,520500,1.0705533285599997
110000,520600,0.8146367834400006
110000,522300,0.7716641677199996
110000,522600,1.1534596603199994
110000,522700,1.2072036884400001
110000,530100,19.684024591680007
110000,530300,1.17648565344
110000,530400,0.8095758872399998
110000,530500,1.0378912741200008
110000,530600,0.6693795612000003
110000,530700,2.953624487039999
110000,530800,0.4289038873200002
110000,530900,0.23664581567999993
110000,532300,0.46578515399999987
110000,532500,0.797407092
110000,532600,0.38259061776
110000,532800,2.985150351239998
110000,532900,3.446875419120001
110000,533100,0.31046108976
110000,533300,0.07421026572000004
110000,533400,0.20722234212000007
110000,540100,1.9045630116000007
110000,540200,0.05249843604
110000,540300,0.048903458399999995
110000,540400,0.42983023571999995
110000,540500,0.12295479564000004
110000,540600,0.021997571759999997
110000,542500,0.010737729359999998
110000,610100,67.30020938412
110000,610200,0.5880713335199994
110000,610300,4.20813345528
110000,610400,6.346013840279998
110000,610500,5.798191442399999
110000,610600,3.7622660619599957
110000,610700,2.950142634000002
110000,610800,7.816678611480002
110000,610900,1.7367223024799996
110000,611000,0.8894281172399999
110000,620100,13.812956843399984
110000,620200,0.5616827517599996
110000,620300,0.5137564805999999
110000,620400,1.3934154535200016
110000,620500,3.6304719825599974
110000,620600,0.9114482329199992
110000,620700,1.268989730279999
110000,620800,1.4846721789600013
110000,620900,2.125123348319999
110000,621000,2.7295626531600004
110000,621100,1.434579553080001
110000,621200,2.6928772866000004
110000,622900,0.7263166093200002
110000,623000,0.3218018738399997
110000,630100,6.862468473000003
110000,630200,0.8357877820799998
110000,632200,0.16700044428000002
110000,632300,0.0722529396
110000,632500,0.29546701451999996
110000,632600,0.027875210400000006
110000,632700,0.10673933759999993
110000,632800,1.1772310931999999
110000,640100,10.781164819439992
110000,640200,0.9990051764400012
110000,640300,1.3204985536799996
110000,640400,0.57902180292
110000,640500,1.1796856588799998
110000,650100,13.203669098880004
110000,650200,0.8006182527599999
110000,650400,0.45239646636
110000,650500,0.7727067640800002
110000,652300,1.398680813159999
110000,652700,0.22661038223999988
110000,652800,1.6401695086799988
110000,652900,0.7886208243599996
110000,653000,0.08435610540000002
110000,653100,1.0085118256799999
110000,653200,0.4064375199599999
110000,654000,1.3220672547600005
110000,654200,0.30834192564000007
110000,654300,0.5281145600400001
110000,659001,0.4197358342800002
110000,659002,0.08258562036000004
110000,659003,0.058740406199999984
110000,659004,0.1877820634799999
110000,659005,0.04164093036000003
110000,659006,0.047881708200000005
110000,659007,0.018161269200000007
110000,659008,0.027559167839999996
110000,659009,0.024078675599999995
110000,710000,0.0005306277599999999
110000,810000,4.665799713599999
110000,820000,2.4179674629599996
120000,110000,509.51956461443973
120000,130100,49.01924629296
120000,130200,235.49187248531985
120000,130300,60.28380851436002
120000,130400,55.538095269960024
120000,130500,22.208607054
120000,130600,93.83835001391995
120000,130700,27.538579755720008
120000,130800,41.19744112668002
120000,130900,176.73848626212006
120000,131000,256.58553441024
120000,131100,30.230516713319993
120000,140100,12.882021254639993
120000,140200,10.589775540840005
120000,140300,2.6012986865999985
120000,140400,3.463708784040002
120000,140500,1.1393945838
120000,140600,3.0387079659600005
120000,140700,6.4659487680000005
120000,140800,3.162157956720001
120000,140900,16.30241922852
120000,141000,3.8117249276400007
120000,141100,3.184770697559999
120000,150100,7.686627438239997
120000,150200,3.745195318439998
120000,150300,0.42544863144000017
120000,150400,9.932764086720002
120000,150500,3.612604137479999
120000,150600,3.0420366966000025
120000,150700,2.5445565244799995
120000,150800,1.3549570163999987
120000,150900,4.586025344039996
120000,152200,1.0677426350399994
120000,152500,2.136315445559998
120000,152900,0.41906798927999983
120000,210100,16.9933609314
120000,210200,11.343313418400006
120000,210300,3.059619629040003
120000,210400,2.0777840096399998
120000,210500,1.1916475412400007
120000,210600,1.7691238090799999
120000,210700,6.497106286320003
120000,210800,2.72857184172
120000,210900,1.8815477882400005
120000,211000,1.2799430265600003
120000,211100,2.682908927640002
120000,211200,1.9426665261600016
120000,211300,4.186326239999997
120000,211400,25.47610338203999
120000,220100,10.109088139680013
120000,220200,3.2087484827999977
120000,220300,2.53157992272
120000,220400,0.9981953838000002
120000,220500,2.6089054613999982
120000,220600,0.7153718212799995
120000,220700,1.5047348000399985
120000,220800,1.0962855867600003
120000,222400,1.4722953465599997
120000,230100,14.898948956639986
120000,230200,5.36520676536
120000,230300,0.5502038529600008
120000,230400,0.36978085008000006
120000,230500,0.47444993783999984
120000,230600,2.4189866276400003
120000,230700,0.6020381084399996
120000,230800,1.0574578998
120000,230900,0.2579205078
120000,231000,1.1834934850799994
120000,231100,0.7082268501599996
120000,231200,3.428792217720001
120000,232700,0.13547281427999994
120000,310000,21.918313506239997
120000,320100,10.266485849280002
120000,320200,4.057698589920002
120000,320300,5.7298374928800015
120000,320400,2.54971243368
120000,320500,8.08215459516
120000,320600,2.739595468679998
120000,320700,2.5781119441200024
120000,320800,1.7673003079199998
120000,320900,2.767516165439999
120000,321000,2.829650785919997
120000,321100,1.242247949640001
120000,321200,1.6193152519199994
120000,321300,1.4754595791600003
120000,330100,9.109925858879995
120000,330200,3.19726335348
120000,330300,1.6310999872799987
120000,330400,1.6385240260800005
120000,330500,1.0285614251999993
120000,330600,1.0453077539999993
120000,330700,1.5114749947199997
120000,330800,0.3148834597199999
120000,330900,1.120220241120001
120000,331000,1.1489811994800003
120000,331100,0.26844240131999997
120000,340100,5.28852676428
120000,340200,1.9119094621199997
120000,340300,1.2309231744000009
120000,340400,0.6170457495600007
120000,340500,0.5631800529600002
120000,340600,0.6822137196
120000,340700,0.2619383086799999
120000,340800,1.6458928811999998
120000,341000,1.0198400353200001
120000,341100,1.0506318386400002
120000,341200,5.7826969264800026
120000,341300,2.0400942463200007
120000,341500,0.9123320174399996
120000,341600,2.086824886199999
120000,341700,0.5763621938399996
120000,341800,0.43769755188000015
120000,350100,2.6434465667999985
120000,350200,3.6071903955600013
120000,350300,0.6583552765199997
120000,350400,0.21228183215999993
120000,350500,1.2842070123599998
120000,350600,0.3794771332800002
120000,350700,0.33645720059999956
120000,350800,0.18617074019999988
120000,350900,0.4892831729999998
120000,360100,2.746141827119998
120000,360200,0.6576638669999989
120000,360300,0.13926734352
120000,360400,1.2079416016799998
120000,360500,0.12125071116000001
120000,360600,0.18370945475999997
120000,360700,0.7563383553599999
120000,360800,0.50912925516
120000,360900,0.5282751733199998
120000,361000,0.3980909818800002
120000,361100,0.8812508853599995
120000,370100,32.27987535732002
120000,370200,20.791956731039992
120000,370300,13.410472956119996
120000,370400,2.9440793628000024
120000,370500,7.733289169799998
120000,370600,12.957487820639999
120000,370700,10.86355408608001
120000,370800,8.631728491679995
120000,370900,10.986806245680002
120000,371000,7.421819244479998
120000,371100,2.993134858199999
120000,371300,8.389768159079999
120000,371400,48.47419902636003
120000,371500,12.008385127440006
120000,371600,23.31999637703999
120000,371700,11.507998714199998
120000,410100,12.552803714160003
120000,410200,3.2287546144799983
120000,410300,4.9461847354799975
120000,410400,1.706906234880001
120000,410500,8.145473804999996
120000,410600,1.9223173530000004
120000,410700,4.494163943879998
120000,410800,2.3407163794800003
120000,410900,6.797617621199999
120000,411000,1.786331653199999
120000,411100,1.01014478568
120000,411200,0.7474135355999999
120000,411300,4.2847863343200014
120000,411400,5.183477400960001
120000,411500,3.0270907547999966
120000,411600,5.973561817559998
120000,411700,4.267657484640003
120000,419001,0.28712231999999993
120000,420100,8.99934539436
120000,420200,0.35473763376000006
120000,420300,0.6845075132400004
120000,420500,1.1561917708800005
120000,420600,1.31052151476
120000,420700,0.17604276588000006
120000,420800,0.4985132558399998
120000,420900,1.2198399930000008
120000,421000,0.7430295790799999
120000,421100,2.0158347041999995
120000,421200,0.3804045638399998
120000,421300,0.5681465809199998
120000,422800,0.8361284518800006
120000,429004,0.14114449259999998
120000,429005,0.10027840823999996
120000,429006,0.18158203836000014
120000,429021,0.03906174131999999
120000,430100,6.5776419262799966
120000,430200,0.5187531016799999
120000,430300,0.34071773903999986
120000,430400,0.4954397821200001
120000,430500,0.21515349600000006
120000,430600,0.7059530051999993
120000,430700,0.47091611844000014
120000,430800,0.6361409552400001
120000,430900,0.37010651219999996
120000,431000,0.23477994180000009
120000,431100,0.12334557852000001
120000,431200,0.09146128931999996
120000,431300,0.24491921400000005
120000,433100,0.21296609424
120000,440100,7.582499741519991
120000,440200,0.09738126504000007
120000,440300,6.139475021520002
120000,440400,1.4222152756800008
120000,440500,0.15764367095999998
120000,440600,1.2415111185599994
120000,440700,0.18072442980000009
120000,440800,0.48712215780000045
120000,440900,0.10070202528000004
120000,441200,0.11640969108000002
120000,441300,0.5407497629999997
120000,441400,0.030509945999999996
120000,441500,0.03531014532000001
120000,441600,0.03446462520000001
120000,441700,0.0817584483600001
120000,441800,0.12761476776000005
120000,441900,0.5328060055199999
120000,442000,0.3787020896400003
120000,445100,0.04971233735999999
120000,445200,0.16928216244000013
120000,445300,0.03169710791999999
120000,450100,1.6964686267200004
120000,450200,0.37030757688000054
120000,450300,1.95104521476
120000,450400,0.056330951040000014
120000,450500,0.34244495711999984
120000,450600,0.12419015904000001
120000,450700,0.15306387588000003
120000,450800,0.06712597655999995
120000,450900,0.09639487295999997
120000,451000,0.05764503995999999
120000,451100,0.03876301656
120000,451200,0.07829671247999999
120000,451300,0.03477231179999998
120000,451400,0.07635484439999998
120000,460100,1.8561350361599982
120000,460200,2.707155713880001
120000,460300,0.0016365596399999997
120000,460400,0.19100117844000003
120000,469001,0.028962343799999988
120000,469002,0.27449807796000014
120000,469005,0.11866699259999998
120000,469006,0.21347133659999995
120000,469007,0.05445203940000001
120000,469021,0.02856655512000001
120000,469022,0.014979407760000004
120000,469023,0.18154404287999984
120000,469024,0.04198954788
120000,469025,0.009767420640000005
120000,469026,0.0151404228
120000,469027,0.058176545759999976
120000,469028,0.2889813704399999
120000,469029,0.06259436999999997
120000,469030,0.016417290599999988
120000,500000,8.794607131080005
120000,510100,12.151824537960001
120000,510300,0.17461956024000014
120000,510400,0.04145752044
120000,510500,0.39155374403999976
120000,510600,0.40622352444000004
120000,510700,0.9477245203200008
120000,510800,0.3496113738000001
120000,510900,0.23101827263999983
120000,511000,0.15704904996000013
120000,511100,0.4343333043600003
120000,511300,0.4488962101200002
120000,511400,0.2623883543999999
120000,511500,0.4068172220400002
120000,511600,0.17403615287999985
120000,511700,0.6045735801599997
120000,511800,0.08378097624000007
120000,511900,0.26032039847999966
120000,512000,0.13161775536
120000,513200,0.20447953308000003
120000,513300,0.05400441396000005
120000,513400,0.1584901306800002
120000,520100,2.5925144601600003
120000,520200,0.12676277412000006
120000,520300,0.5049585975599999
120000,520400,0.22766776596000013
120000,520500,0.15867428255999996
120000,520600,0.11543118840000006
120000,522300,0.09309815028000001
120000,522600,0.14491826640000002
120000,522700,0.26899547256000006
120000,530100,4.701520039680005
120000,530300,0.2627452825199999
120000,530400,0.15111852803999998
120000,530500,0.11742936119999994
120000,530600,0.19657104947999998
120000,530700,1.2284895034799992
120000,530800,0.09360433872000004
120000,530900,0.03405210515999999
120000,532300,0.21961648584000001
120000,532500,0.19076495651999995
120000,532600,0.06774356916000002
120000,532800,0.7416323096400002
120000,532900,0.5663480731199998
120000,533100,0.059066538120000026
120000,533300,0.01084934412
120000,533400,0.04238318196000002
120000,540100,0.2508258376800001
120000,540200,0.08036334648000004
120000,540300,0.01698768288000001
120000,540400,0.03516397272
120000,540500,0.014438719800000005
120000,540600,0.014279023440000002
120000,542500,0.0035359221599999997
120000,610100,13.92702848891998
120000,610200,0.1288326578399999
120000,610300,0.85988365236
120000,610400,1.886207348879999
120000,610500,1.4999922208799985
120000,610600,0.8479428656399997
120000,610700,0.6114100546799994
120000,610800,2.07819318276
120000,610900,0.6251834631600005
120000,611000,0.19965819599999995
120000,620100,3.492709729200001
120000,620200,0.08314787051999997
120000,620300,0.10864992348000009
120000,620400,0.47621057976
120000,620500,1.053735927120001
120000,620600,0.4052583187199998
120000,620700,0.24794159292
120000,620800,0.7832078503199994
120000,620900,0.3467379733200001
120000,621000,1.3863033781200005
120000,621100,0.3678832274400002
120000,621200,0.7514111447999996
120000,622900,0.17044105212000002
120000,623000,0.17246109815999994
120000,630100,1.1712175624799994
120000,630200,0.24751870811999999
120000,632200,0.029867628959999993
120000,632300,0.07495624979999996
120000,632500,0.06486699023999999
120000,632600,0.003594481919999999
120000,632700,0.009554491080000008
120000,632800,0.20993862204000002
120000,640100,1.9723324489200007
120000,640200,0.3304016244000003
120000,640300,0.3306940570800001
120000,640400,0.1251774324
120000,640500,0.27678329208000013
120000,650100,2.820065132520003
120000,650200,0.10008573515999997
120000,650400,0.07217386415999999
120000,650500,0.14244801911999985
120000,652300,0.36984368987999977
120000,652700,0.04772670660000002
120000,652800,0.23709998268000002
120000,652900,0.07932723011999998
120000,653000,0.016308935280000002
120000,653100,0.1458171428399999
120000,653200,0.22157627112000006
120000,654000,0.20340164988
120000,654200,0.06514032312000002
120000,654300,0.08642520179999999
120000,659001,0.10006413408000013
120000,659002,0.009356634000000008
120000,659003,0.005618519640000003
120000,659004,0.05230378008000001
120000,659005,0.012703016160000007
120000,659006,0.006967214999999998
120000,659007,0.006886730159999998
120000,659008,0.004231355759999999
120000,659009,0.0028607094000000013
120000,810000,0.6958614258
120000,820000,0.5614261016400002
130100,110000,140.60957349240022
130100,120000,51.716721414959984
130100,130200,32.9340985452
130100,130300,20.721357351359995
130100,130400,109.90625108616004
130100,130500,241.08895578311999
130100,130600,251.73219032928003
130100,130700,32.58170945460001
130100,130800,16.098018680160003
130100,130900,69.34899076703998
130100,131000,35.12386980792002
130100,131100,112.41575959103993
130100,140100,21.714505855199988
130100,140200,5.51443555692
130100,140300,22.93551851111998
130100,140400,4.040708661719999
130100,140500,1.2992281189200003
130100,140600,2.6918212345200003
130100,140700,17.29649569752
130100,140800,2.375415389520001
130100,140900,28.50128445168001
130100,141000,3.161266622999999
130100,141100,5.532075390239996
130100,150100,3.6579620411999985
130100,150200,1.7638994581200003
130100,150300,0.2983125671999998
130100,150400,1.9514867392799993
130100,150500,0.6336478011600005
130100,150600,2.6924139277199997
130100,150700,0.4593468301199996
130100,150800,0.5923775008799989
130100,150900,2.0341690380000004
130100,152200,0.24277309632000013
130100,152500,1.3370243810399993
130100,152900,0.6874902442799992
130100,210100,4.290551522279998
130100,210200,2.4566049133199988
130100,210300,0.6126995066400007
130100,210400,0.2932858173599999
130100,210500,0.19367612568000014
130100,210600,0.30011494356000007
130100,210700,0.8818580159999999
130100,210800,0.5267216905200002
130100,210900,0.2557138442399999
130100,211000,0.2686479695999999
130100,211100,0.44115607368000004
130100,211200,0.34463682359999986
130100,211300,0.71878488264
130100,211400,2.0583092897999995
130100,220100,2.5375721958000006
130100,220200,0.5639676807599998
130100,220300,0.4446859888799999
130100,220400,0.14040905472000004
130100,220500,0.2404588129199999
130100,220600,0.10269232164000014
130100,220700,0.2276514979199998
130100,220800,0.16367099436000013
130100,222400,0.26114837399999985
130100,230100,3.2504928274800005
130100,230200,0.39901097340000014
130100,230300,0.08147282292
130100,230400,0.05742480743999998
130100,230500,0.08614047060000003
130100,230600,0.3262658259599998
130100,230700,0.11142509040000001
130100,230800,0.14206474008000014
130100,230900,0.04983146892000005
130100,231000,0.16901680968000019
130100,231100,0.08880176124000003
130100,231200,0.42691679532000004
130100,232700,0.029655567719999994
130100,310000,9.380185423920011
130100,320100,5.1778946768399985
130100,320200,1.717316584920001
130100,320300,3.1332684934799984
130100,320400,1.0034378431200002
130100,320500,3.017919776040001
130100,320600,1.4711593636800002
130100,320700,1.0796502441599989
130100,320800,0.91951009812
130100,320900,1.2885722546400007
130100,321000,1.1704914817200005
130100,321100,0.5299040087999997
130100,321200,0.6598785787200002
130100,321300,0.8487587753999999
130100,330100,5.144299171919999
130100,330200,0.8849337091200002
130100,330300,1.194419746800001
130100,330400,0.6770393910000005
130100,330500,0.5858241958800001
130100,330600,0.6213371295599994
130100,330700,1.0409359409999999
130100,330800,0.11959127387999997
130100,330900,0.18962587620000004
130100,331000,0.4901285408400001
130100,331100,0.0472844628
130100,340100,2.56412285208
130100,340200,0.6601483962000005
130100,340300,0.5350927294799998
130100,340400,0.3786668708399998
130100,340500,0.26355812724000005
130100,340600,0.30404303207999994
130100,340700,0.09275217336000006
130100,340800,0.3474654958799999
130100,341000,0.41045181840000017
130100,341100,0.51136073388
130100,341200,1.5660683240400004
130100,341300,0.9775887019199997
130100,341500,0.4250306746799999
130100,341600,0.8628135001200002
130100,341700,0.19481568228
130100,341800,0.1848558218399999
130100,350100,0.7910285428799999
130100,350200,1.4871256365599992
130100,350300,0.13157931599999997
130100,350400,0.09416327436
130100,350500,0.7409864869199998
130100,350600,0.17299596384000002
130100,350700,0.07976143224000001
130100,350800,0.11267146007999995
130100,350900,0.14380225163999996
130100,360100,1.6888721162399998
130100,360200,0.13544907480000004
130100,360300,0.06381918071999998
130100,360400,0.3331391651999998
130100,360500,0.04915706616000001
130100,360600,0.06944145876000003
130100,360700,0.11593585079999999
130100,360800,0.09639929232000001
130100,360900,0.07673977584000002
130100,361000,0.09362392128
130100,361100,0.11234181599999997
130100,370100,17.04307091328001
130100,370200,10.7471897712
130100,370300,5.615530182720001
130100,370400,1.3188496269599996
130100,370500,2.5383772418399997
130100,370600,6.172596394559997
130100,370700,5.549026370400002
130100,370800,3.780280494359998
130100,370900,5.258151054719999
130100,371000,5.766217544519999
130100,371100,2.0561006012400016
130100,371300,5.0984077600800015
130100,371400,10.397222966160005
130100,371500,7.8088944985200035
130100,371600,4.34760644808
130100,371700,3.749540592600001
130100,410100,13.53161560356
130100,410200,2.345154162119999
130100,410300,4.170415821479998
130100,410400,1.157763446280001
130100,410500,6.9054525518400025
130100,410600,1.3877105068799998
130100,410700,4.2738317161199975
130100,410800,1.9868443181999993
130100,410900,2.5895401401599996
130100,411000,1.7360813170800005
130100,411100,1.0228243798799992
130100,411200,0.5496988438800002
130100,411300,2.3331984908399996
130100,411400,2.196344843639998
130100,411500,1.2885815826000007
130100,411600,2.828128387679999
130100,411700,2.5705739091599993
130100,419001,0.2960849602799998
130100,420100,6.149601544320004
130100,420200,0.23334807888000011
130100,420300,0.5414992397999998
130100,420500,0.6730318706400004
130100,420600,0.8616208658400005
130100,420700,0.10730863800000007
130100,420800,0.41299222463999985
130100,420900,0.93541511556
130100,421000,0.6078169335600002
130100,421100,0.41474855736000005
130100,421200,0.25120475568000006
130100,421300,0.3621427995600004
130100,422800,0.36636210899999994
130100,429004,0.11803510512000004
130100,429005,0.07101462456000009
130100,429006,0.3031834892399996
130100,429021,0.04113504
130100,430100,3.918553102799999
130100,430200,0.2451536928
130100,430300,0.23187972708
130100,430400,0.4014949291200002
130100,430500,0.04460016168
130100,430600,0.48279961872
130100,430700,0.2889099219599998
130100,430800,0.30778858872000037
130100,430900,0.14872784868000005
130100,431000,0.09350751456000002
130100,431100,0.04822709544000002
130100,431200,0.09971227656000002
130100,431300,0.06567861023999996
130100,433100,0.17196624647999997
130100,440100,3.9280089553199957
130100,440200,0.14091881039999998
130100,440300,1.645232841360001
130100,440400,0.5298004389600004
130100,440500,0.11305173887999999
130100,440600,1.0006024770000004
130100,440700,0.06397620408
130100,440800,0.25364405124000006
130100,440900,0.04042230803999999
130100,441200,0.031713132959999994
130100,441300,0.010318032720000002
130100,441400,0.05201634348000002
130100,441500,0.025192415880000003
130100,441600,0.014387424119999997
130100,441700,0.04551023232
130100,441800,0.14332019148000008
130100,441900,0.11224956672000001
130100,442000,0.16181933435999998
130100,445100,0.0713685168
130100,445200,0.31219687439999977
130100,445300,0.016459015319999996
130100,450100,1.0758839482799998
130100,450200,0.23637010787999999
130100,450300,1.10377214136
130100,450400,0.07779541968000002
130100,450500,0.44461400904000015
130100,450600,0.10142862444000007
130100,450700,0.06466062816
130100,450800,0.02042351172
130100,450900,0.047249192159999995
130100,451000,0.026023375439999996
